scheduled_arrival_utc,scheduled_arrival_frankfurt,flight_number,from_airport_name,airline,aircraft_model
2025-10-06 14:55:00+00:00,2025-10-06 16:55:00+02:00,AT 810,Casablanca,Royal Air Maroc,Boeing 737-800
2025-10-06 15:00:00+00:00,2025-10-06 17:00:00+02:00,VF 35,Istanbul,AJet,Airbus A321
2025-10-06 15:05:00+00:00,2025-10-06 17:05:00+02:00,PC 5307,İzmir,Pegasus,Airbus A320 NEO
2025-10-06 15:10:00+00:00,2025-10-06 17:10:00+02:00,ET 1558,Toulouse-Blagnac,ET,Airbus A320
2025-10-06 15:10:00+00:00,2025-10-06 17:10:00+02:00,LH 1097,Toulouse-Blagnac,Lufthansa,Airbus A320
2025-10-06 15:10:00+00:00,2025-10-06 17:10:00+02:00,AI 8595,Toulouse-Blagnac,Air India,Airbus A320
2025-10-06 15:10:00+00:00,2025-10-06 17:10:00+02:00,SQ 2093,Toulouse-Blagnac,Singapore,Airbus A320
2025-10-06 15:15:00+00:00,2025-10-06 17:15:00+02:00,KL 1821,Amsterdam,KLM,Embraer 175
2025-10-06 15:20:00+00:00,2025-10-06 17:20:00+02:00,LH 543,Bogotá,Lufthansa,Boeing 787-9
2025-10-06 15:20:00+00:00,2025-10-06 17:20:00+02:00,LX 4031,Bogotá,SWISS,Boeing 787-9
2025-10-06 15:20:00+00:00,2025-10-06 17:20:00+02:00,AV 6502,Bogotá,Avianca,Boeing 787-9
2025-10-06 15:20:00+00:00,2025-10-06 17:20:00+02:00,CA 935,Shanghai,Air China,Airbus A350-900
2025-10-06 15:20:00+00:00,2025-10-06 17:20:00+02:00,EY 4163,Bogotá,Etihad,Boeing 787-9
2025-10-06 15:20:00+00:00,2025-10-06 17:20:00+02:00,TP 8781,Shanghai,TAP Air Portugal,Airbus A350-900
2025-10-06 15:20:00+00:00,2025-10-06 17:20:00+02:00,LH 7325,Shanghai,Lufthansa,Airbus A350-900
2025-10-06 15:20:00+00:00,2025-10-06 17:20:00+02:00,LH 4353,Las Vegas,Lufthansa,Airbus A330
2025-10-06 15:20:00+00:00,2025-10-06 17:20:00+02:00,SN 5620,Las Vegas,Brussels,Airbus A330
2025-10-06 15:20:00+00:00,2025-10-06 17:20:00+02:00,OS 8456,Las Vegas,Austrian,Airbus A330
2025-10-06 15:20:00+00:00,2025-10-06 17:20:00+02:00,UA 9665,Las Vegas,United,Airbus A330
2025-10-06 15:20:00+00:00,2025-10-06 17:20:00+02:00,4Y 55,Las Vegas,Eurowings Discover,Airbus A330
2025-10-06 15:20:00+00:00,2025-10-06 17:20:00+02:00,LX 9305,Las Vegas,SWISS,Airbus A330
2025-10-06 15:25:00+00:00,2025-10-06 17:25:00+02:00,LH 4919,Tokyo,Lufthansa,Boeing 787-9
2025-10-06 15:25:00+00:00,2025-10-06 17:25:00+02:00,BA 8734,London,British,Embraer 190
2025-10-06 15:25:00+00:00,2025-10-06 17:25:00+02:00,NH 223,Tokyo,ANA,Boeing 787-9
2025-10-06 15:25:00+00:00,2025-10-06 17:25:00+02:00,LH 5101,Rome,Lufthansa,Airbus A320 NEO
2025-10-06 15:25:00+00:00,2025-10-06 17:25:00+02:00,EY 2921,Rome,Etihad,Airbus A320 NEO
2025-10-06 15:25:00+00:00,2025-10-06 17:25:00+02:00,CZ 7354,Rome,China Southern,Airbus A320 NEO
2025-10-06 15:25:00+00:00,2025-10-06 17:25:00+02:00,CI 9248,Rome,China,Airbus A320 NEO
2025-10-06 15:25:00+00:00,2025-10-06 17:25:00+02:00,VF 523,Ankara,AJet,Boeing 737-800
2025-10-06 15:25:00+00:00,2025-10-06 17:25:00+02:00,AZ 404,Rome,ITA,Airbus A320 NEO
2025-10-06 15:30:00+00:00,2025-10-06 17:30:00+02:00,LH 7255,Mumbai,Lufthansa,Boeing 787-8
2025-10-06 15:30:00+00:00,2025-10-06 17:30:00+02:00,TK 1593,Istanbul,Turkish,Airbus A330-200
2025-10-06 15:30:00+00:00,2025-10-06 17:30:00+02:00,LA 5725,Istanbul,LATAM,Airbus A330-200
2025-10-06 15:30:00+00:00,2025-10-06 17:30:00+02:00,UA 6901,Istanbul,United,Airbus A330-200
2025-10-06 15:30:00+00:00,2025-10-06 17:30:00+02:00,LH 5918,Thessaloniki,Lufthansa,Airbus A320
2025-10-06 15:30:00+00:00,2025-10-06 17:30:00+02:00,A3 532,Thessaloniki,Aegean,Airbus A320
2025-10-06 15:30:00+00:00,2025-10-06 17:30:00+02:00,SQ 2874,Thessaloniki,Singapore,Airbus A320
2025-10-06 15:30:00+00:00,2025-10-06 17:30:00+02:00,AI 2027,Mumbai,Air India,Boeing 787-8
2025-10-06 15:35:00+00:00,2025-10-06 17:35:00+02:00,LH 1495,Faro,Lufthansa,Airbus A321 NEO
2025-10-06 15:35:00+00:00,2025-10-06 17:35:00+02:00,TP 6713,Faro,TAP Air Portugal,Airbus A321 NEO
2025-10-06 15:45:00+00:00,2025-10-06 17:45:00+02:00,SK 9753,Paris,SAS,Embraer 190
2025-10-06 15:45:00+00:00,2025-10-06 17:45:00+02:00,DL 8285,Paris,Delta Air Lines,Embraer 190
2025-10-06 15:45:00+00:00,2025-10-06 17:45:00+02:00,LH 5913,Heraklion,Lufthansa,Airbus A320
2025-10-06 15:45:00+00:00,2025-10-06 17:45:00+02:00,A3 430,Heraklion,Aegean,Airbus A320
2025-10-06 15:45:00+00:00,2025-10-06 17:45:00+02:00,MK 9384,Paris,Air Mauritius,Embraer 190
2025-10-06 15:45:00+00:00,2025-10-06 17:45:00+02:00,AM 6017,Paris,Aeromexico,Embraer 190
2025-10-06 15:45:00+00:00,2025-10-06 17:45:00+02:00,AF 1318,Paris,Air France,Embraer 190
2025-10-06 15:45:00+00:00,2025-10-06 17:45:00+02:00,VN 3276,Paris,Vietnam,Embraer 190
2025-10-06 15:45:00+00:00,2025-10-06 17:45:00+02:00,UU 8318,Paris,Air Austral,Embraer 190
2025-10-06 15:45:00+00:00,2025-10-06 17:45:00+02:00,WS 5037,Paris,WestJet,Embraer 190
2025-10-06 15:50:00+00:00,2025-10-06 17:50:00+02:00,EY 4373,Madrid,Etihad,Boeing 737 MAX 8
2025-10-06 15:50:00+00:00,2025-10-06 17:50:00+02:00,JU 7427,Madrid,JU,Boeing 737 MAX 8
2025-10-06 15:50:00+00:00,2025-10-06 17:50:00+02:00,MU 4954,Madrid,China Eastern,Boeing 737 MAX 8
2025-10-06 15:50:00+00:00,2025-10-06 17:50:00+02:00,AM 6955,Madrid,Aeromexico,Boeing 737 MAX 8
2025-10-06 15:50:00+00:00,2025-10-06 17:50:00+02:00,UX 1509,Madrid,Air Europa,Boeing 737 MAX 8
2025-10-06 15:50:00+00:00,2025-10-06 17:50:00+02:00,AY 5827,Tokyo,Finnair,Boeing 787-9
2025-10-06 15:50:00+00:00,2025-10-06 17:50:00+02:00,IB 7195,Tokyo,Iberia,Boeing 787-9
2025-10-06 15:50:00+00:00,2025-10-06 17:50:00+02:00,BA 4601,Tokyo,British,Boeing 787-9
2025-10-06 15:50:00+00:00,2025-10-06 17:50:00+02:00,JL 407,Tokyo,JAL,Boeing 787-9
2025-10-06 16:00:00+00:00,2025-10-06 18:00:00+02:00,LH 5919,Athens,Lufthansa,Airbus A321 NEO
2025-10-06 16:00:00+00:00,2025-10-06 18:00:00+02:00,TP 8335,Beijing,TAP Air Portugal,Boeing 777-300ER
2025-10-06 16:00:00+00:00,2025-10-06 18:00:00+02:00,CA 931,Beijing,Air China,Boeing 777-300ER
2025-10-06 16:00:00+00:00,2025-10-06 18:00:00+02:00,LH 7321,Beijing,Lufthansa,Boeing 777-300ER
2025-10-06 16:00:00+00:00,2025-10-06 18:00:00+02:00,A3 832,Athens,Aegean,Airbus A321 NEO
2025-10-06 16:00:00+00:00,2025-10-06 18:00:00+02:00,SQ 326,Singapore,Singapore,Airbus A380-800
2025-10-06 16:00:00+00:00,2025-10-06 18:00:00+02:00,SQ 2855,Athens,Singapore,Airbus A321 NEO
2025-10-06 16:00:00+00:00,2025-10-06 18:00:00+02:00,NZ 3326,Singapore,Air New Zealand,Airbus A380-800
2025-10-06 16:00:00+00:00,2025-10-06 18:00:00+02:00,OU 5805,Singapore,Croatia,Airbus A380-800
2025-10-06 16:00:00+00:00,2025-10-06 18:00:00+02:00,PR 3842,Singapore,Philippine,Airbus A380-800
2025-10-06 16:00:00+00:00,2025-10-06 18:00:00+02:00,VA 5572,Singapore,Virgin Australia,Airbus A380-800
2025-10-06 16:00:00+00:00,2025-10-06 18:00:00+02:00,LH 9765,Singapore,Lufthansa,Airbus A380-800
2025-10-06 16:00:00+00:00,2025-10-06 18:00:00+02:00,FJ 5959,Singapore,Fiji,Airbus A380-800
2025-10-06 16:00:00+00:00,2025-10-06 18:00:00+02:00,TP 8421,Singapore,TAP Air Portugal,Airbus A380-800
2025-10-06 16:05:00+00:00,2025-10-06 18:05:00+02:00,UA 8739,London,United,Airbus A320 NEO
2025-10-06 16:05:00+00:00,2025-10-06 18:05:00+02:00,LH 909,London,Lufthansa,Airbus A320 NEO
2025-10-06 16:10:00+00:00,2025-10-06 18:10:00+02:00,LH 27,Hamburg,Lufthansa,Airbus A319
2025-10-06 16:10:00+00:00,2025-10-06 18:10:00+02:00,CA 6010,Hamburg,Air China,Airbus A319
2025-10-06 16:15:00+00:00,2025-10-06 18:15:00+02:00,LH 9597,Muscat,Lufthansa,Boeing 787-9
2025-10-06 16:15:00+00:00,2025-10-06 18:15:00+02:00,OV 8003,Muscat,SalamAir,Boeing 787-9
2025-10-06 16:15:00+00:00,2025-10-06 18:15:00+02:00,WY 117,Muscat,Oman Air,Boeing 787-9
2025-10-06 16:25:00+00:00,2025-10-06 18:25:00+02:00,UA 8967,Palma De Mallorca,United,Airbus A321
2025-10-06 16:25:00+00:00,2025-10-06 18:25:00+02:00,NH 7907,Palma De Mallorca,ANA,Airbus A321
2025-10-06 16:25:00+00:00,2025-10-06 18:25:00+02:00,LH 1159,Palma De Mallorca,Lufthansa,Airbus A321
2025-10-06 16:30:00+00:00,2025-10-06 18:30:00+02:00,DE 1665,Kalamata,Condor,Airbus A319
2025-10-06 16:30:00+00:00,2025-10-06 18:30:00+02:00,LH 713,Seoul,Lufthansa,Airbus A350-900
2025-10-06 16:35:00+00:00,2025-10-06 18:35:00+02:00,CA 6292,Barcelona,Air China,Airbus A321
2025-10-06 16:35:00+00:00,2025-10-06 18:35:00+02:00,LH 1131,Barcelona,Lufthansa,Airbus A321
2025-10-06 16:35:00+00:00,2025-10-06 18:35:00+02:00,LA 5321,Helsinki,LATAM,Boeing 737-800
2025-10-06 16:35:00+00:00,2025-10-06 18:35:00+02:00,JL 6817,Helsinki,JL,Boeing 737-800
2025-10-06 16:35:00+00:00,2025-10-06 18:35:00+02:00,AY 1415,Helsinki,Finnair,Boeing 737-800
2025-10-06 16:35:00+00:00,2025-10-06 18:35:00+02:00,DE 4178,Hamburg,Condor,Airbus A321
2025-10-06 16:40:00+00:00,2025-10-06 18:40:00+02:00,TP 8703,Vienna,TAP Air Portugal,Airbus A320
2025-10-06 16:40:00+00:00,2025-10-06 18:40:00+02:00,TG 7213,Vienna,Thai  International,Airbus A320
2025-10-06 16:40:00+00:00,2025-10-06 18:40:00+02:00,RO 305,Bucharest,TAROM,Boeing 737
2025-10-06 16:40:00+00:00,2025-10-06 18:40:00+02:00,OS 215,Vienna,Austrian,Airbus A320
2025-10-06 16:40:00+00:00,2025-10-06 18:40:00+02:00,NH 6330,Vienna,ANA,Airbus A320
2025-10-06 16:40:00+00:00,2025-10-06 18:40:00+02:00,SQ 2133,Oslo,Singapore,Airbus A320 (Sharklets)
2025-10-06 16:40:00+00:00,2025-10-06 18:40:00+02:00,LH 6331,Vienna,Lufthansa,Airbus A320
2025-10-06 16:40:00+00:00,2025-10-06 18:40:00+02:00,AI 8543,Oslo,Air India,Airbus A320 (Sharklets)
2025-10-06 16:40:00+00:00,2025-10-06 18:40:00+02:00,ET 1572,Oslo,ET,Airbus A320 (Sharklets)
2025-10-06 16:40:00+00:00,2025-10-06 18:40:00+02:00,LH 863,Oslo,Lufthansa,Airbus A320 (Sharklets)
2025-10-06 16:40:00+00:00,2025-10-06 18:40:00+02:00,KL 1823,Amsterdam,KLM,Embraer 190
2025-10-06 16:40:00+00:00,2025-10-06 18:40:00+02:00,XQ 142,Antalya,Sun Express,Airbus A320
2025-10-06 16:40:00+00:00,2025-10-06 18:40:00+02:00,LH 4801,Antalya,Lufthansa,Airbus A320
2025-10-06 16:40:00+00:00,2025-10-06 18:40:00+02:00,NH 6184,Oslo,ANA,Airbus A320 (Sharklets)
2025-10-06 16:45:00+00:00,2025-10-06 18:45:00+02:00,DE 4354,Milan,Condor,Airbus A321
2025-10-06 16:45:00+00:00,2025-10-06 18:45:00+02:00,SN 2615,Brussels,Brussels,Airbus A319
2025-10-06 16:45:00+00:00,2025-10-06 18:45:00+02:00,NH 5197,Brussels,ANA,Airbus A319
2025-10-06 16:45:00+00:00,2025-10-06 18:45:00+02:00,LH 5577,Brussels,Lufthansa,Airbus A319
2025-10-06 16:50:00+00:00,2025-10-06 18:50:00+02:00,LH 1413,Belgrade,Lufthansa,Airbus A319
2025-10-06 16:50:00+00:00,2025-10-06 18:50:00+02:00,DE 4426,Munich,Condor,Airbus A319
2025-10-06 16:50:00+00:00,2025-10-06 18:50:00+02:00,CA 6229,Shanghai,Air China,Airbus A340-600
2025-10-06 16:50:00+00:00,2025-10-06 18:50:00+02:00,LH 729,Shanghai,Lufthansa,Airbus A340-600
2025-10-06 16:50:00+00:00,2025-10-06 18:50:00+02:00,NZ 4229,Shanghai,Air New Zealand,Airbus A340-600
2025-10-06 16:50:00+00:00,2025-10-06 18:50:00+02:00,DE 4408,Prague,Condor,Airbus A320 (sharklets)
2025-10-06 16:50:00+00:00,2025-10-06 18:50:00+02:00,DE 4214,Paris,Condor,Airbus A320
2025-10-06 16:50:00+00:00,2025-10-06 18:50:00+02:00,S4 8764,Lisbon,Azores,Airbus A319
2025-10-06 16:50:00+00:00,2025-10-06 18:50:00+02:00,ET 1749,Lisbon,ET,Airbus A319
2025-10-06 16:50:00+00:00,2025-10-06 18:50:00+02:00,CA 7036,Lisbon,Air China,Airbus A319
2025-10-06 16:50:00+00:00,2025-10-06 18:50:00+02:00,TP 572,Lisbon,TAP Air Portugal,Airbus A319
2025-10-06 16:50:00+00:00,2025-10-06 18:50:00+02:00,AI 7902,Lisbon,Air India,Airbus A319
2025-10-06 16:50:00+00:00,2025-10-06 18:50:00+02:00,SQ 2789,Lisbon,Singapore,Airbus A319
2025-10-06 16:50:00+00:00,2025-10-06 18:50:00+02:00,TG 7304,Lisbon,Thai  International,Airbus A319
2025-10-06 16:50:00+00:00,2025-10-06 18:50:00+02:00,LH 6953,Lisbon,Lufthansa,Airbus A319
2025-10-06 16:50:00+00:00,2025-10-06 18:50:00+02:00,OU 5717,Lisbon,Croatia,Airbus A319
2025-10-06 16:50:00+00:00,2025-10-06 18:50:00+02:00,NH 6736,Lisbon,ANA,Airbus A319
2025-10-06 16:55:00+00:00,2025-10-06 18:55:00+02:00,NH 6052,Berlin,ANA,Airbus A320 (Sharklets)
2025-10-06 16:55:00+00:00,2025-10-06 18:55:00+02:00,TG 7635,Berlin,Thai  International,Airbus A320 (Sharklets)
2025-10-06 16:55:00+00:00,2025-10-06 18:55:00+02:00,AI 8517,Berlin,Air India,Airbus A320 (Sharklets)
2025-10-06 16:55:00+00:00,2025-10-06 18:55:00+02:00,CA 6196,Berlin,Air China,Airbus A320 (Sharklets)
2025-10-06 16:55:00+00:00,2025-10-06 18:55:00+02:00,OU 5473,Berlin,Croatia,Airbus A320 (Sharklets)
2025-10-06 16:55:00+00:00,2025-10-06 18:55:00+02:00,LH 197,Berlin,Lufthansa,Airbus A320 (Sharklets)
2025-10-06 16:55:00+00:00,2025-10-06 18:55:00+02:00,DE 4094,Berlin,Condor,Airbus A320 NEO
2025-10-06 16:55:00+00:00,2025-10-06 18:55:00+02:00,WY 6397,Doha,Oman Air,Boeing 787-8
2025-10-06 16:55:00+00:00,2025-10-06 18:55:00+02:00,QR 71,Doha,Qatar,Boeing 787-8
2025-10-06 16:55:00+00:00,2025-10-06 18:55:00+02:00,IB 6394,Doha,Iberia,Boeing 787-8
2025-10-06 16:55:00+00:00,2025-10-06 18:55:00+02:00,FB 1920,Doha,Bulgaria Air,Boeing 787-8
2025-10-06 16:55:00+00:00,2025-10-06 18:55:00+02:00,MH 9093,Doha,Malaysia,Boeing 787-8
2025-10-06 16:55:00+00:00,2025-10-06 18:55:00+02:00,VA 6028,Doha,Virgin Australia,Boeing 787-8
2025-10-06 16:55:00+00:00,2025-10-06 18:55:00+02:00,WB 1701,Doha,RwandAir,Boeing 787-8
2025-10-06 17:00:00+00:00,2025-10-06 19:00:00+02:00,LO 1380,Strasbourg,LOT - Polish,Embraer 175
2025-10-06 17:00:00+00:00,2025-10-06 19:00:00+02:00,TG 922,Bangkok,Thai  International,Boeing 777-300ER
2025-10-06 17:00:00+00:00,2025-10-06 19:00:00+02:00,NH 5853,Tokyo,ANA,Boeing 747-8
2025-10-06 17:00:00+00:00,2025-10-06 19:00:00+02:00,LH 717,Tokyo,Lufthansa,Boeing 747-8
2025-10-06 17:00:00+00:00,2025-10-06 19:00:00+02:00,VY 5865,Madrid,Vueling,Bombardier CRJX
2025-10-06 17:00:00+00:00,2025-10-06 19:00:00+02:00,IB 1333,Madrid,Iberia,Bombardier CRJX
2025-10-06 17:00:00+00:00,2025-10-06 19:00:00+02:00,AA 8641,Madrid,American,Bombardier CRJX
2025-10-06 17:00:00+00:00,2025-10-06 19:00:00+02:00,JL 9429,Madrid,JL,Bombardier CRJX
2025-10-06 17:00:00+00:00,2025-10-06 19:00:00+02:00,TG 7681,Munich,Thai  International,Airbus A319
2025-10-06 17:00:00+00:00,2025-10-06 19:00:00+02:00,LH 117,Munich,Lufthansa,Airbus A319
2025-10-06 17:00:00+00:00,2025-10-06 19:00:00+02:00,CA 6100,Munich,Air China,Airbus A319
2025-10-06 17:00:00+00:00,2025-10-06 19:00:00+02:00,AI 8525,Munich,Air India,Airbus A319
2025-10-06 17:00:00+00:00,2025-10-06 19:00:00+02:00,SK 6539,Abu Dhabi Island and Internal Islands City,SAS,Boeing 787-9
2025-10-06 17:00:00+00:00,2025-10-06 19:00:00+02:00,UL 2307,Abu Dhabi Island and Internal Islands City,SriLankan,Boeing 787-9
2025-10-06 17:00:00+00:00,2025-10-06 19:00:00+02:00,EY 123,Abu Dhabi Island and Internal Islands City,Etihad,Boeing 787-9
2025-10-06 17:00:00+00:00,2025-10-06 19:00:00+02:00,LH 9657,Abu Dhabi Island and Internal Islands City,Lufthansa,Boeing 787-9
2025-10-06 17:00:00+00:00,2025-10-06 19:00:00+02:00,UX 2713,Abu Dhabi Island and Internal Islands City,Air Europa,Boeing 787-9
2025-10-06 17:00:00+00:00,2025-10-06 19:00:00+02:00,NH 6060,Munich,ANA,Airbus A319
2025-10-06 17:05:00+00:00,2025-10-06 19:05:00+02:00,LH 1197,Zurich,Lufthansa,Airbus A319
2025-10-06 17:05:00+00:00,2025-10-06 19:05:00+02:00,LH 4845,Gaziantep,Lufthansa,Boeing 737
2025-10-06 17:05:00+00:00,2025-10-06 19:05:00+02:00,XQ 1620,Gaziantep,Sun Express,Boeing 737
2025-10-06 17:05:00+00:00,2025-10-06 19:05:00+02:00,DE 4310,Zurich,Condor,Airbus A320
2025-10-06 17:05:00+00:00,2025-10-06 19:05:00+02:00,LX 3608,Zurich,SWISS,Airbus A319
2025-10-06 17:05:00+00:00,2025-10-06 19:05:00+02:00,NH 6136,London,ANA,Airbus A321 (Sharklets)
2025-10-06 17:05:00+00:00,2025-10-06 19:05:00+02:00,LA 8666,Zurich,LATAM,Airbus A319
2025-10-06 17:05:00+00:00,2025-10-06 19:05:00+02:00,LH 911,London,Lufthansa,Airbus A321 (Sharklets)
2025-10-06 17:05:00+00:00,2025-10-06 19:05:00+02:00,NH 6100,Zurich,ANA,Airbus A319
2025-10-06 17:05:00+00:00,2025-10-06 19:05:00+02:00,OU 5487,London,Croatia,Airbus A321 (Sharklets)
2025-10-06 17:10:00+00:00,2025-10-06 19:10:00+02:00,AF 1818,Paris,Air France,Embraer 190
2025-10-06 17:10:00+00:00,2025-10-06 19:10:00+02:00,KQ 3180,Paris,Kenya,Embraer 190
2025-10-06 17:10:00+00:00,2025-10-06 19:10:00+02:00,WS 5067,Paris,WestJet,Embraer 190
2025-10-06 17:10:00+00:00,2025-10-06 19:10:00+02:00,UU 8118,Paris,Air Austral,Embraer 190
2025-10-06 17:10:00+00:00,2025-10-06 19:10:00+02:00,AM 5797,Paris,Aeromexico,Embraer 190
2025-10-06 17:10:00+00:00,2025-10-06 19:10:00+02:00,NH 6188,Stockholm,ANA,Airbus A320
2025-10-06 17:10:00+00:00,2025-10-06 19:10:00+02:00,SQ 2105,Stockholm,Singapore,Airbus A320
2025-10-06 17:10:00+00:00,2025-10-06 19:10:00+02:00,AI 8507,Stockholm,Air India,Airbus A320
2025-10-06 17:10:00+00:00,2025-10-06 19:10:00+02:00,LH 805,Stockholm,Lufthansa,Airbus A320
2025-10-06 17:10:00+00:00,2025-10-06 19:10:00+02:00,ET 1602,Stockholm,ET,Airbus A320
2025-10-06 17:10:00+00:00,2025-10-06 19:10:00+02:00,LA 8671,Hamburg,LATAM,Airbus A319
2025-10-06 17:10:00+00:00,2025-10-06 19:10:00+02:00,LH 29,Hamburg,Lufthansa,Airbus A319
2025-10-06 17:10:00+00:00,2025-10-06 19:10:00+02:00,LH 9425,İzmir,Lufthansa,Boeing 737-800
2025-10-06 17:10:00+00:00,2025-10-06 19:10:00+02:00,OU 5453,Hamburg,Croatia,Airbus A319
2025-10-06 17:10:00+00:00,2025-10-06 19:10:00+02:00,CA 6018,Hamburg,Air China,Airbus A319
2025-10-06 17:10:00+00:00,2025-10-06 19:10:00+02:00,XQ 990,İzmir,Sun Express,Boeing 737-800
2025-10-06 17:10:00+00:00,2025-10-06 19:10:00+02:00,AI 8835,Hamburg,Air India,Airbus A319
2025-10-06 17:10:00+00:00,2025-10-06 19:10:00+02:00,TG 7669,Hamburg,Thai  International,Airbus A319
2025-10-06 17:10:00+00:00,2025-10-06 19:10:00+02:00,NH 6070,Hamburg,ANA,Airbus A319
2025-10-06 17:15:00+00:00,2025-10-06 19:15:00+02:00,DE 1499,Palma De Mallorca,Condor,Boeing 757
2025-10-06 17:20:00+00:00,2025-10-06 19:20:00+02:00,LH 1417,Bucharest,Lufthansa,Airbus A319
2025-10-06 17:20:00+00:00,2025-10-06 19:20:00+02:00,TP 7613,Bucharest,TAP Air Portugal,Airbus A319
2025-10-06 17:20:00+00:00,2025-10-06 19:20:00+02:00,EC 1991,Milan,EasyJet Europe,Airbus A320
2025-10-06 17:20:00+00:00,2025-10-06 19:20:00+02:00,U2 1991,Milan,easyJet,Airbus A320
2025-10-06 17:25:00+00:00,2025-10-06 19:25:00+02:00,NH 6383,London,ANA,Embraer 190
2025-10-06 17:25:00+00:00,2025-10-06 19:25:00+02:00,LH 6931,London,Lufthansa,Embraer 190
2025-10-06 17:25:00+00:00,2025-10-06 19:25:00+02:00,EN 8777,London,Air Dolomiti,Embraer 190
2025-10-06 17:25:00+00:00,2025-10-06 19:25:00+02:00,LH 9595,Antalya,Lufthansa,Boeing 737 MAX 8
2025-10-06 17:25:00+00:00,2025-10-06 19:25:00+02:00,LH 1133,Barcelona,Lufthansa,Airbus A321
2025-10-06 17:25:00+00:00,2025-10-06 19:25:00+02:00,NH 5450,Barcelona,ANA,Airbus A321
2025-10-06 17:25:00+00:00,2025-10-06 19:25:00+02:00,TG 7631,Barcelona,Thai  International,Airbus A321
2025-10-06 17:25:00+00:00,2025-10-06 19:25:00+02:00,EY 3765,Barcelona,Etihad,Airbus A321
2025-10-06 17:25:00+00:00,2025-10-06 19:25:00+02:00,XQ 140,Antalya,Sun Express,Boeing 737 MAX 8
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,SQ 2039,Stuttgart,Singapore,Canadair CRJ 900NG
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,NH 6172,Helsinki,ANA,Airbus A321 (Sharklets)
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,LH 851,Helsinki,Lufthansa,Airbus A321 (Sharklets)
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,OS 7442,Helsinki,Austrian,Airbus A321 (Sharklets)
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,EY 3795,Helsinki,Etihad,Airbus A321 (Sharklets)
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,ET 1586,Helsinki,ET,Airbus A321 (Sharklets)
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,SQ 2003,Helsinki,Singapore,Airbus A321 (Sharklets)
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,LH 6003,Zagreb,Lufthansa,BCS3
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,SN 7104,Helsinki,Brussels,Airbus A321 (Sharklets)
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,LH 5669,Milan,Lufthansa,Embraer 190
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,AZ 7438,Milan,ITA,Embraer 190
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,UA 9368,Faro,United,Airbus A321 NEO
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,LH 1499,Faro,Lufthansa,Airbus A321 NEO
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,AC 9651,Faro,Air Canada,Airbus A321 NEO
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,TP 6673,Faro,TAP Air Portugal,Airbus A321 NEO
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,SQ 2408,Zagreb,Singapore,BCS3
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,OU 414,Zagreb,Croatia,BCS3
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,AI 7502,Zagreb,Air India,BCS3
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,TP 7659,Stuttgart,TAP Air Portugal,Canadair CRJ 900NG
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,EN 8807,Milan,Air Dolomiti,Embraer 190
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,NH 6090,Stuttgart,ANA,Canadair CRJ 900NG
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,CA 6076,Nuremberg,Air China,Bombardier CRJX
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,TG 7685,Stuttgart,Thai  International,Canadair CRJ 900NG
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,LA 8679,Stuttgart,LATAM,Canadair CRJ 900NG
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,NH 6030,Bremen,ANA,Canadair CRJ 900NG
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,LA 8675,Bremen,LATAM,Canadair CRJ 900NG
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,TG 7753,Bremen,Thai  International,Canadair CRJ 900NG
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,AI 8827,Bremen,Air India,Canadair CRJ 900NG
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,SQ 2061,Bremen,Singapore,Canadair CRJ 900NG
2025-10-06 17:30:00+00:00,2025-10-06 19:30:00+02:00,JU 352,Belgrade,Air Serbia,Embraer 190
